method,scenario,preset,seed,sheep_model,dog_controller,obs_mode,n_sheep,n_shepherds,initial_layout,time_limit,success,total_ticks,resolved_config,final_gcm_goal,final_success_rate,final_sheep_in_goal,time_to_goal,shepherd_path,final_min_separation,mean_cohesion,min_cohesion,max_cohesion,auc_cohesion,mean_gcm_goal,min_gcm_goal,max_gcm_goal,auc_gcm_goal,mean_polarization,min_polarization,max_polarization,auc_polarization,mean_fragmentation,min_fragmentation,max_fragmentation,auc_fragmentation,mean_outlier_count,min_outlier_count,max_outlier_count,auc_outlier_count,mean_mean_spread,min_mean_spread,max_mean_spread,auc_mean_spread,mean_extent,min_extent,max_extent,auc_extent,mean_i_dir,min_i_dir,max_i_dir,auc_i_dir,mean_coverage,min_coverage,max_coverage,auc_coverage,control_efficiency,first_success_tick,failure_mode,failure_label,failure_hints
strombom_multi,drive_to_goal,paper,2026,strombom,collect_drive_multi,global,5,4,compact,10000,True,170,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",2.405723799310028,1.0,5.0,170.0,691.327272338398,1.6179929199729626,2.227817268881449,1.4046397451084431,7.418264163003316,2.227817268881449,64.02478296953726,2.405723799310028,124.7616419259066,64.02478296953726,0.7599949167977459,0.0,0.9722766072385304,0.7599949167977459,0.9730994152046784,0.6,1.0,0.9730994152046784,0.1637426900584795,0.0,2.0,0.1637426900584795,2.0401549341544745,0.1137241992126252,29.97789344051098,2.0401549341544745,2.4959906486922656,1.5991634318362833,9.220007409574585,2.4959906486922656,0.0355300553926965,0.0,0.3389152351441699,0.0355300553926965,1.0,1.0,1.0,1.0,0.176986968433533,170.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2027,strombom,collect_drive_multi,global,5,4,compact,10000,True,167,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",2.4268482631489574,1.0,5.0,167.0,692.9181065777965,2.048906400921161,2.1378141181481825,1.4597343310740007,7.796767392544311,2.1378141181481825,61.99068242195951,2.4268482631489574,120.756925278433,61.99068242195951,0.7583183408037634,0.0,0.9794888002661084,0.7583183408037634,0.9714285714285712,0.4,1.0,0.9714285714285712,0.1309523809523809,0.0,3.0,0.1309523809523809,1.2651892474975353,0.0936081399399627,18.887587573109457,1.2651892474975353,2.330676001511226,1.521726476606417,8.926206884592787,2.330676001511226,0.0360238986878128,0.0,0.658771649502717,0.0360238986878128,1.0,1.0,1.0,1.0,0.1707706522487858,167.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2031,strombom,collect_drive_multi,global,5,4,compact,10000,True,152,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",2.815568303351681,1.0,5.0,152.0,666.9136109721366,1.7487004685188408,2.0136672404553644,1.4220759722972045,6.462070571294714,2.0136672404553644,60.40496835029617,2.815568303351681,115.5513855051816,60.40496835029617,0.7642555533210598,0.0,0.9636038060946452,0.7642555533210598,0.9830065359477124,0.4,1.0,0.9830065359477124,0.0457516339869281,0.0,2.0,0.0457516339869281,0.7408207648469523,0.0423444536749952,6.007857522721119,0.7408207648469523,2.169992316146343,1.53257923928476,6.9113105552503065,2.169992316146343,0.0290874145763703,0.0,0.127751542120287,0.0290874145763703,1.0,1.0,1.0,1.0,0.169041110193416,152.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2030,strombom,collect_drive_multi,global,5,4,compact,10000,True,169,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",2.0306876437594377,1.0,5.0,169.0,722.4392451271068,1.2478458804312789,3.421126196792603,1.4150366520440167,16.849493972505904,3.421126196792603,59.57877326829922,2.0306876437594377,116.17705424380152,59.57877326829922,0.7666483628148748,0.0,0.9547601212921228,0.7666483628148748,0.888235294117647,0.2,1.0,0.888235294117647,0.6058823529411764,0.0,5.0,0.6058823529411764,7.095291651028077,0.0539136790075298,58.62615259583048,7.095291651028077,3.832628871353082,1.4638104991265095,18.507609238508987,3.832628871353082,0.0355313579085819,0.0,0.2192182542587366,0.0355313579085819,0.9794117647058824,0.5,1.0,0.9794117647058824,0.1580013369566586,169.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2029,strombom,collect_drive_multi,global,5,4,compact,10000,True,160,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",2.0934087924646123,1.0,5.0,160.0,680.8498731413449,1.8651739327086017,2.305392448959343,1.5404723139063408,8.967113777422664,2.305392448959343,63.47701008716442,2.0934087924646123,121.69289431596494,63.47701008716442,0.7657056439458382,0.0,0.9813425219749174,0.7657056439458382,0.9590062111801244,0.4,1.0,0.9590062111801244,0.1987577639751552,0.0,3.0,0.1987577639751552,1.781952523811087,0.0837894923797826,22.562447635751568,1.781952523811087,2.551439895873737,1.620386106463664,10.147491174324566,2.551439895873737,0.0324091704009592,0.0,0.2590253712872694,0.0324091704009592,1.0,1.0,1.0,1.0,0.1756620515645912,160.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2032,strombom,collect_drive_multi,global,5,4,compact,10000,True,162,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",1.8787301484341024,1.0,5.0,162.0,694.9544337425875,1.437562791907268,3.0012028293014152,1.27445355120152,15.277518925036931,3.0012028293014152,57.83070347810534,1.8787301484341024,116.07926565403616,57.83070347810534,0.7337667119302916,0.0,0.9582120794091208,0.7337667119302916,0.9042944785276074,0.2,1.0,0.9042944785276074,0.4662576687116564,0.0,4.0,0.4662576687116564,5.844388970166095,0.1234450277046627,44.20023138002008,5.844388970166095,3.409979723730451,1.3969287254431284,16.636347763809678,3.409979723730451,0.0346458639394815,0.0,0.2979268188738881,0.0346458639394815,1.0,1.0,1.0,1.0,0.1643280911103621,162.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2033,strombom,collect_drive_multi,global,5,4,compact,10000,True,165,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",2.010673426635418,1.0,5.0,165.0,690.7538345107197,1.7837015080766536,2.6956545101532674,1.4021642787541515,11.103857278116925,2.6956545101532674,65.93786168685774,2.010673426635418,122.87457793464706,65.93786168685774,0.7663260914013537,0.0,0.9511814378276456,0.7663260914013537,0.9216867469879518,0.2,1.0,0.9216867469879518,0.3855421686746988,0.0,4.0,0.3855421686746988,3.4303030597776454,0.0401739024592277,38.17021092776486,3.4303030597776454,3.0282260860886643,1.5454819029050326,12.187358485546278,3.0282260860886643,0.033074255274109,0.0,0.1356890574005332,0.033074255274109,1.0,1.0,1.0,1.0,0.1749739175803822,165.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2034,strombom,collect_drive_multi,global,5,4,compact,10000,True,152,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",1.7662167858218605,1.0,5.0,152.0,679.1261447849996,1.182274687333522,2.6612301645625385,1.4037609198899887,11.482082440082886,2.6612301645625385,60.746382717110535,1.7662167858218605,117.00180903343497,60.746382717110535,0.7818654190323239,0.0,0.9731248940450032,0.7818654190323239,0.9294117647058824,0.2,1.0,0.9294117647058824,0.3856209150326797,0.0,5.0,0.3856209150326797,2.2454221600809627,0.1270511568489188,15.625945717801804,2.2454221600809627,2.9301006626679778,1.4833266179385962,12.124863919550762,2.9301006626679778,0.0323766681468761,0.0,0.1396128453630458,0.0323766681468761,1.0,1.0,1.0,1.0,0.1696821616020906,152.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2035,strombom,collect_drive_multi,global,5,4,compact,10000,True,158,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",2.774240766843995,1.0,5.0,158.0,710.701227136317,0.8490413359547497,2.4742566953620946,1.498009381372097,9.17072694878208,2.4742566953620946,58.50543704944777,2.774240766843995,116.76445532853468,58.50543704944777,0.7814955767401786,0.0,0.9793726792772066,0.7814955767401786,0.950943396226415,0.6,1.0,0.950943396226415,0.2578616352201258,0.0,2.0,0.2578616352201258,4.508839919036264,0.0921967067873722,60.4780857496808,4.508839919036264,2.8721488749782536,1.55871120898836,12.02415562602209,2.8721488749782536,0.0283634871366409,0.0,0.1626012003926695,0.0283634871366409,1.0,1.0,1.0,1.0,0.1603911886025583,158.0,none,No failure (scenario success),[]
strombom_multi,drive_to_goal,paper,2036,strombom,collect_drive_multi,global,5,4,compact,10000,True,156,"{'world_width': 500.0, 'world_height': 500.0, 'goal_center': [370.0, 250.0], 'goal_radius': 4.743416490252569, 'max_ticks': 10000, 'measurement_radius': 5.0, 'n_sheep': 5, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'n_shepherds': 4, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive_multi', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'compact', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",2.13339028824814,1.0,5.0,156.0,672.7341132901283,1.4357976555978285,2.3036301703200697,1.485917221861074,9.138310909347943,2.3036301703200697,61.14670467736735,2.13339028824814,115.70329204997532,61.14670467736735,0.7634421031870289,0.0,0.9559732275812658,0.7634421031870289,0.9605095541401276,0.2,1.0,0.9605095541401276,0.197452229299363,0.0,3.0,0.197452229299363,2.462462043783032,0.0050449537103912,30.41082362343368,2.462462043783032,2.597819908270175,1.618470045970176,10.3186975650408,2.597819908270175,0.0276042459154889,0.0,0.1657162243522951,0.0276042459154889,1.0,1.0,1.0,1.0,0.1688184076265925,156.0,none,No failure (scenario success),[]
